# File generated by CMD 3.7 (http://stev.oapd.inaf.it/cmd) on Sun Jun 11 18:07:45 CEST 2023
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods are from Trabucchi et al. (2021)
# Photometric system: <i>UBVRIJHK</i> (cf. Maiz-Apellaniz 2006 + Bessell 1990)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Umag    Bmag    Vmag    Rmag    Imag    Jmag    Hmag    Kmag
0.0152 0.01508 9.60000 1.3568805456 2.5256493933    1.277  3.419  3.5071  0.106    7  0.528  0.388   139.30    74.85    47.76    37.71    30.81  1 -1.14e-07      0.00 6.879e-01 2.960e-01 1.959e-03 1.579e-03 6.720e-03 -1.000 1.611e-02 -3.777 2.690 1.896 0.647 -1.302 -3.305 -5.659 -6.584 -6.919
0.0152 0.01508 9.60000 1.3568806648 2.5256494057    1.276  3.419  3.5071  0.106    8  0.528  0.409   139.31    74.85    47.76    37.71    30.81  1 -1.15e-07      0.00 6.879e-01 2.967e-01 2.067e-03 1.580e-03 6.736e-03 -1.000 1.538e-02 -3.777 2.690 1.896 0.647 -1.302 -3.305 -5.659 -6.584 -6.919
0.0152 0.01508 9.60000 1.3568807840 2.5256494180    1.276  3.166  3.5398  0.489    8  0.528  0.409    63.42    37.42    24.64    19.25    15.70  2 -4.03e-08      0.00 6.879e-01 2.967e-01 2.067e-03 1.580e-03 6.736e-03 -1.000 1.538e-02 -3.145 2.634 0.914 -0.612 -1.906 -3.390 -4.917 -5.806 -6.076
0.0152 0.01508 9.60000 1.3568809032 2.5256494304    1.276  3.068  3.5521  0.636    8  0.528  0.409    46.90    28.69    19.11    14.88    12.13  2 -2.65e-08      0.00 6.879e-01 2.967e-01 2.067e-03 1.580e-03 6.736e-03 -1.000 1.538e-02 -2.901 2.608 0.728 -0.850 -1.998 -3.262 -4.634 -5.501 -5.750
0.0152 0.01508 9.60000 1.3568812609 2.5256494675    1.276  2.879  3.5760  0.921    8  0.528  0.409    26.16    17.15    11.70     9.03     7.35  3 -1.15e-08      0.00 6.879e-01 2.967e-01 2.067e-03 1.580e-03 6.736e-03 -1.000 1.538e-02 -2.428 2.516 0.563 -1.033 -2.002 -2.917 -4.092 -4.907 -5.120
0.0152 0.01508 9.60000 1.3568818569 2.5256495293    1.275  2.896  3.5737  0.894    8  0.528  0.409    27.64    18.01    12.25     9.47     7.71  3 -1.25e-08      0.00 6.879e-01 2.967e-01 2.066e-03 1.580e-03 6.736e-03 -1.000 1.538e-02 -2.471 2.531 0.574 -1.026 -2.008 -2.951 -4.141 -4.962 -5.179
0.0152 0.01508 9.60000 1.3568825722 2.5256496035    1.274  3.012  3.5589  0.719    8  0.529  0.409    39.54    24.68    16.56    12.86    10.48  3 -2.08e-08      0.00 6.879e-01 2.967e-01 2.066e-03 1.580e-03 6.736e-03 -1.000 1.538e-02 -2.759 2.596 0.664 -0.930 -2.016 -3.166 -4.472 -5.325 -5.564
0.0152 0.01508 9.60000 1.3568834066 2.5256496901    1.274  3.169  3.5386  0.480    8  0.529  0.409    64.57    38.02    25.01    19.55    15.95  2  -4.1e-08      0.00 6.879e-01 2.967e-01 2.066e-03 1.580e-03 6.736e-03 -1.000 1.538e-02 -3.153 2.647 0.954 -0.563 -1.876 -3.382 -4.929 -5.820 -6.092
0.0152 0.01508 9.60000 1.3568844795 2.5256498014    1.273  3.305  3.5212  0.275    8  0.529  0.409    98.43    55.11    35.65    28.02    22.88  2 -7.24e-08      0.00 6.879e-01 2.967e-01 2.066e-03 1.580e-03 6.736e-03 -1.000 1.538e-02 -3.491 2.680 1.411 0.012 -1.611 -3.419 -5.328 -6.239 -6.545
0.0152 0.01508 9.60000 1.3568857908 2.5256499375    1.271  3.394  3.5095  0.139    8  0.529  0.409   130.11    70.46    45.08    35.56    29.05  1 -1.05e-07      0.00 6.879e-01 2.967e-01 2.066e-03 1.580e-03 6.736e-03 -1.000 1.538e-02 -3.714 2.704 1.841 0.571 -1.330 -3.308 -5.588 -6.511 -6.842
0.0152 0.01508 9.60000 1.3568872213 2.5256500859    1.270  3.441  3.5031  0.065    8  0.529  0.409   151.31    80.47    51.18    40.45    33.05  1 -1.27e-07      0.00 6.879e-01 2.967e-01 2.066e-03 1.580e-03 6.736e-03 -1.000 1.538e-02 -3.833 2.707 2.043 0.834 -1.197 -3.243 -5.727 -6.657 -6.999
0.0152 0.01508 9.60000 1.3568887711 2.5256502467    1.268  3.464  3.4997  0.028    8  0.530  0.409   163.06    85.94    54.49    43.11    35.23  1  -1.4e-07      0.00 6.879e-01 2.967e-01 2.066e-03 1.580e-03 6.736e-03 -1.000 1.538e-02 -3.889 2.716 2.163 0.987 -1.114 -3.195 -5.794 -6.727 -7.077
0.0152 0.01508 9.60000 1.3568905592 2.5256504322    1.266  3.477  3.4975  0.006    8  0.530  0.409   170.89    89.55    56.67    44.87    36.67  1 -1.48e-07      0.00 6.879e-01 2.967e-01 2.066e-03 1.580e-03 6.736e-03 -1.000 1.538e-02 -3.923 2.723 2.234 1.072 -1.065 -3.161 -5.834 -6.770 -7.124
0.0152 0.01508 9.60000 1.3568906784 2.5256504445    1.266  3.291  3.5210  0.285    8  0.530  0.409    96.17    53.98    34.95    27.47    22.42  2 -6.92e-08      0.00 6.879e-01 2.967e-01 2.066e-03 1.580e-03 6.736e-03 -1.000 1.538e-02 -3.458 2.705 1.444 0.050 -1.575 -3.383 -5.295 -6.206 -6.512
0.0152 0.01508 9.60000 1.3568909168 2.5256504693    1.266  3.133  3.5411  0.524    8  0.530  0.409    58.90    35.06    23.14    18.07    14.74  2 -3.56e-08      0.00 6.879e-01 2.967e-01 2.066e-03 1.580e-03 6.736e-03 -1.000 1.538e-02 -3.062 2.673 0.943 -0.584 -1.860 -3.320 -4.829 -5.716 -5.984
0.0152 0.01508 9.60000 1.3568912745 2.5256505064    1.265  2.943  3.5651  0.810    8  0.530  0.409    32.78    20.92    14.14    10.96     8.92  3 -1.57e-08      0.00 6.879e-01 2.967e-01 2.066e-03 1.580e-03 6.736e-03 -1.000 1.538e-02 -2.588 2.608 0.663 -0.934 -1.972 -3.029 -4.282 -5.123 -5.352
0.0152 0.01508 9.60000 1.3568918705 2.5256505682    1.265  2.959  3.5630  0.784    8  0.530  0.409    34.51    21.89    14.76    11.45     9.32  3 -1.69e-08      0.00 6.879e-01 2.967e-01 2.066e-03 1.580e-03 6.736e-03 -1.000 1.538e-02 -2.629 2.617 0.678 -0.918 -1.971 -3.059 -4.329 -5.175 -5.407
0.0152 0.01508 9.60000 1.3568927050 2.5256506548    1.264  3.072  3.5486  0.614    8  0.531  0.409    48.97    29.79    19.81    15.44    12.58  2 -2.76e-08      0.00 6.879e-01 2.967e-01 2.066e-03 1.580e-03 6.736e-03 -1.000 1.538e-02 -2.910 2.661 0.828 -0.733 -1.918 -3.243 -4.654 -5.529 -5.783
0.0152 0.01508 9.60000 1.3568936586 2.5256507537    1.263  3.226  3.5289  0.381    8  0.531  0.409    79.07    45.43    29.64    23.23    18.96  2 -5.33e-08      0.00 6.879e-01 2.967e-01 2.066e-03 1.580e-03 6.736e-03 -1.000 1.538e-02 -3.296 2.699 1.220 -0.233 -1.702 -3.383 -5.105 -6.009 -6.299
0.0152 0.01508 9.60000 1.3568948507 2.5256508774    1.261  3.358  3.5120  0.181    8  0.531  0.409   119.14    65.17    41.83    32.97    26.93  2 -9.22e-08      0.00 6.879e-01 2.967e-01 2.066e-03 1.580e-03 6.736e-03 -1.000 1.538e-02 -3.625 2.729 1.785 0.490 -1.350 -3.292 -5.491 -6.412 -6.738
0.0152 0.01508 9.60000 1.3568962812 2.5256510258    1.260  3.444  3.5009  0.050    8  0.531  0.409   155.76    82.49    52.39    41.44    33.86  1 -1.31e-07      0.00 6.879e-01 2.967e-01 2.066e-03 1.580e-03 6.736e-03 -1.000 1.538e-02 -3.840 2.734 2.143 0.957 -1.117 -3.185 -5.741 -6.673 -7.019
0.0152 0.01508 9.60000 1.3568978310 2.5256511866    1.258  3.488  3.4951 -0.018    8  0.532  0.409   179.21    93.32    58.94    46.70    38.17  1 -1.58e-07      0.00 6.879e-01 2.967e-01 2.066e-03 1.580e-03 6.736e-03 -1.000 1.538e-02 -3.950 2.738 2.321 1.175 -1.002 -3.116 -5.869 -6.808 -7.166
0.0152 0.01508 9.60000 1.3568996191 2.5256513721    1.256  3.508  3.4923 -0.050    8  0.532  0.409   191.07    98.72    62.19    49.32    40.32  1 -1.71e-07      0.00 6.879e-01 2.967e-01 2.066e-03 1.580e-03 6.736e-03 -1.000 1.538e-02 -3.999 2.740 2.406 1.276 -0.948 -3.081 -5.926 -6.868 -7.231
0.0152 0.01508 9.60000 1.3569016457 2.5256515824    1.254  3.518  3.4907 -0.067    8  0.533  0.409   197.97   101.83    64.06    50.83    41.56  1  -1.8e-07      0.00 6.879e-01 2.967e-01 2.066e-03 1.580e-03 6.736e-03 -1.000 1.538e-02 -4.025 2.745 2.458 1.337 -0.914 -3.057 -5.957 -6.900 -7.266
0.0152 0.01508 9.60000 1.3569017649 2.5256515947    1.253  3.340  3.5135  0.202    8  0.533  0.409   113.82    62.57    40.23    31.70    25.88  2 -8.69e-08      0.00 6.879e-01 2.967e-01 2.066e-03 1.580e-03 6.736e-03 -1.000 1.538e-02 -3.579 2.740 1.745 0.435 -1.369 -3.289 -5.440 -6.360 -6.682
0.0152 0.01508 9.60000 1.3569020033 2.5256516195    1.253  3.182  3.5336  0.440    8  0.533  0.409    69.80    40.69    26.68    20.89    17.04  2 -4.52e-08      0.00 6.879e-01 2.967e-01 2.066e-03 1.580e-03 6.736e-03 -1.000 1.538e-02 -3.185 2.707 1.126 -0.356 -1.746 -3.343 -4.978 -5.876 -6.157
0.0152 0.01508 9.60000 1.3569024801 2.5256516689    1.252  2.993  3.5578  0.726    8  0.533  0.409    38.77    24.26    16.28    12.65    10.30  3 -2.01e-08      0.00 6.879e-01 2.967e-01 2.066e-03 1.580e-03 6.736e-03 -1.000 1.538e-02 -2.711 2.652 0.740 -0.847 -1.942 -3.111 -4.427 -5.284 -5.524
0.0152 0.01508 9.60000 1.3569030762 2.5256517308    1.251  3.009  3.5557  0.702    8  0.533  0.409    40.79    25.37    16.99    13.21    10.76  2 -2.16e-08      0.00 6.879e-01 2.967e-01 2.066e-03 1.580e-03 6.736e-03 -1.000 1.538e-02 -2.751 2.659 0.764 -0.817 -1.932 -3.137 -4.473 -5.334 -5.578
0.0152 0.01508 9.60000 1.3569040298 2.5256518297    1.250  3.119  3.5414  0.533    8  0.533  0.409    57.62    34.37    22.70    17.73    14.46  2 -3.49e-08      0.00 6.879e-01 2.967e-01 2.066e-03 1.580e-03 6.736e-03 -1.000 1.538e-02 -3.028 2.696 0.966 -0.561 -1.833 -3.289 -4.794 -5.682 -5.948
0.0152 0.01508 9.60000 1.3569051027 2.5256519410    1.249  3.270  3.5218  0.304    8  0.534  0.409    92.35    52.05    33.74    26.52    21.64  2 -6.59e-08      0.00 6.879e-01 2.967e-01 2.066e-03 1.580e-03 6.736e-03 -1.000 1.538e-02 -3.405 2.733 1.454 0.056 -1.552 -3.346 -5.239 -6.150 -6.454
0.0152 0.01508 9.60000 1.3569064140 2.5256520771    1.247  3.399  3.5051  0.107    8  0.534  0.409   138.23    74.21    47.34    37.40    30.55  1 -1.12e-07      0.00 6.879e-01 2.967e-01 2.066e-03 1.580e-03 6.736e-03 -1.000 1.538e-02 -3.727 2.756 2.033 0.809 -1.176 -3.199 -5.616 -6.543 -6.881
0.0152 0.01508 9.60000 1.3569078445 2.5256522255    1.245  3.482  3.4941 -0.021    8  0.534  0.409   179.76    93.48    59.02    46.79    38.24  1 -1.58e-07      0.00 6.879e-01 2.967e-01 2.066e-03 1.580e-03 6.736e-03 -1.000 1.538e-02 -3.935 2.763 2.376 1.238 -0.954 -3.073 -5.857 -6.797 -7.156
0.0152 0.01508 9.60000 1.3569096327 2.5256524110    1.242  3.525  3.4883 -0.087    8  0.535  0.409   206.00   105.35    66.16    52.54    42.96  1 -1.88e-07      0.00 6.879e-01 2.967e-01 2.066e-03 1.580e-03 6.736e-03 -1.000 1.538e-02 -4.041 2.764 2.527 1.404 -0.866 -3.018 -5.980 -6.926 -7.296
0.0152 0.01508 9.60000 1.3569116592 2.5256526212    1.240  3.543  3.4856 -0.117    8  0.536  0.409   217.44   111.11    69.61    55.33    45.24  1 -2.04e-07      0.00 6.879e-01 2.967e-01 2.066e-03 1.580e-03 6.736e-03 -1.000 1.538e-02 -4.087 2.764 2.574 1.437 -0.847 -3.005 -6.034 -6.981 -7.356
0.0152 0.01508 9.60000 1.3569138050 2.5256528438    1.237  3.552  3.4841 -0.133    8  0.536  0.409   222.45   114.27    71.49    56.86    46.49  1 -2.13e-07      0.00 6.879e-01 2.967e-01 2.066e-03 1.580e-03 6.736e-03 -1.000 1.538e-02 -4.109 2.766 2.603 1.459 -0.834 -2.995 -6.061 -7.009 -7.386
0.0152 0.01508 9.60000 1.3569139242 2.5256528562    1.237  3.383  3.5061  0.124    8  0.536  0.409   133.45    71.89    45.93    36.28    29.63  1 -1.08e-07      0.00 6.879e-01 2.967e-01 2.066e-03 1.580e-03 6.736e-03 -1.000 1.538e-02 -3.687 2.772 2.020 0.788 -1.176 -3.188 -5.572 -6.499 -6.835
0.0152 0.01508 9.60000 1.3569141626 2.5256528809    1.236  3.227  3.5264  0.361    8  0.536  0.409    81.91    46.81    30.49    23.93    19.52  2 -5.67e-08      0.00 6.879e-01 2.967e-01 2.066e-03 1.580e-03 6.736e-03 -1.000 1.538e-02 -3.297 2.742 1.337 -0.094 -1.611 -3.332 -5.115 -6.021 -6.316
0.0152 0.01508 9.60000 1.3569146395 2.5256529304    1.235  3.038  3.5510  0.648    8  0.536  0.409    45.36    27.85    18.56    14.46    11.78  2 -2.55e-08      0.00 6.879e-01 2.967e-01 2.066e-03 1.580e-03 6.736e-03 -1.000 1.538e-02 -2.824 2.690 0.834 -0.735 -1.894 -3.178 -4.560 -5.431 -5.681
0.0152 0.01508 9.60000 1.3569153547 2.5256530046    1.234  3.054  3.5489  0.623    8  0.537  0.409    47.73    29.12    19.37    15.10    12.31  2 -2.74e-08      0.00 6.879e-01 2.967e-01 2.066e-03 1.580e-03 6.736e-03 -1.000 1.538e-02 -2.864 2.697 0.865 -0.696 -1.878 -3.199 -4.606 -5.481 -5.735
0.0152 0.01508 9.60000 1.3569163084 2.5256531035    1.232  3.162  3.5346  0.457    8  0.537  0.409    67.15    39.30    25.80    20.20    16.47  2 -4.36e-08      0.00 6.879e-01 2.967e-01 2.066e-03 1.580e-03 6.736e-03 -1.000 1.538e-02 -3.135 2.732 1.133 -0.354 -1.727 -3.307 -4.924 -5.821 -6.100
0.0152 0.01508 9.60000 1.3569175005 2.5256532272    1.230  3.309  3.5151  0.231    8  0.537  0.409   106.89    59.13    38.10    30.02    24.50  2 -8.08e-08      0.00 6.879e-01 2.967e-01 2.066e-03 1.580e-03 6.736e-03 -1.000 1.538e-02 -3.503 2.772 1.722 0.396 -1.367 -3.263 -5.359 -6.278 -6.596
0.0152 0.01508 9.60000 1.3569189310 2.5256533756    1.228  3.435  3.4984  0.038    8  0.538  0.409   159.01    83.82    53.16    42.10    34.39  1 -1.35e-07      0.00 6.879e-01 2.967e-01 2.066e-03 1.580e-03 6.736e-03 -1.000 1.538e-02 -3.817 2.790 2.280 1.117 -1.000 -3.088 -5.726 -6.661 -7.012
0.0152 0.01508 9.60000 1.3569205999 2.5256535487    1.225  3.516  3.4874 -0.088    8  0.538  0.409   205.89   105.15    66.02    52.46    42.88  1 -1.89e-07      0.00 6.879e-01 2.967e-01 2.066e-03 1.580e-03 6.736e-03 -1.000 1.538e-02 -4.020 2.791 2.571 1.446 -0.827 -2.979 -5.961 -6.908 -7.279
0.0152 0.01508 9.60000 1.3569223881 2.5256537342    1.222  3.557  3.4817 -0.153    8  0.539  0.409   228.33   118.22    73.83    58.77    48.05  1 -2.24e-07      0.00 6.879e-01 2.967e-01 2.066e-03 1.580e-03 6.736e-03 -1.000 1.538e-02 -4.123 2.788 2.669 1.512 -0.791 -2.957 -6.081 -7.032 -7.413
0.0152 0.01508 9.60000 1.3569245338 2.5256539569    1.219  3.574  3.4791 -0.182    8  0.540  0.409   238.23   124.50    77.56    61.80    50.53  1 -2.42e-07      0.00 6.879e-01 2.967e-01 2.066e-03 1.580e-03 6.736e-03 -1.000 1.538e-02 -4.166 2.789 2.711 1.541 -0.775 -2.947 -6.133 -7.085 -7.470
0.0152 0.01508 9.60000 1.3569269180 2.5256542042    1.215  3.583  3.4777 -0.198    8  0.541  0.409   243.47   127.89    79.57    63.43    51.87  1 -2.52e-07      0.00 6.879e-01 2.967e-01 2.066e-03 1.580e-03 6.736e-03 -1.000 1.538e-02 -4.187 2.791 2.732 1.553 -0.768 -2.943 -6.157 -7.110 -7.497
0.0152 0.01508 9.60000 1.3569270372 2.5256542166    1.214  3.426  3.4986  0.043    8  0.541  0.409   156.91    82.76    52.51    41.59    33.98  1 -1.35e-07      0.00 6.879e-01 2.967e-01 2.066e-03 1.580e-03 6.736e-03 -1.000 1.538e-02 -3.794 2.805 2.287 1.124 -0.988 -3.074 -5.702 -6.637 -6.987
0.0152 0.01508 9.60000 1.3569272757 2.5256542413    1.214  3.271  3.5193  0.280    8  0.541  0.409    96.37    53.94    34.89    27.46    22.41  2 -7.19e-08      0.00 6.879e-01 2.967e-01 2.066e-03 1.580e-03 6.736e-03 -1.000 1.538e-02 -3.408 2.779 1.580 0.206 -1.455 -3.290 -5.251 -6.164 -6.474
0.0152 0.01508 9.60000 1.3569278717 2.5256543031    1.213  3.083  3.5444  0.569    8  0.541  0.409    53.16    31.99    21.19    16.55    13.49  2 -3.28e-08      0.00 6.879e-01 2.967e-01 2.066e-03 1.580e-03 6.736e-03 -1.000 1.538e-02 -2.937 2.721 0.948 -0.593 -1.828 -3.228 -4.694 -5.576 -5.837
0.0152 0.01508 9.60000 1.3569285870 2.5256543773    1.211  3.099  3.5422  0.544    8  0.541  0.409    55.96    33.47    22.12    17.29    14.09  2 -3.52e-08      0.00 6.879e-01 2.967e-01 2.066e-03 1.580e-03 6.736e-03 -1.000 1.538e-02 -2.976 2.729 0.986 -0.544 -1.806 -3.246 -4.740 -5.626 -5.891
0.0152 0.01508 9.60000 1.3569295406 2.5256544763    1.209  3.204  3.5279  0.380    8  0.541  0.409    78.40    44.99    29.34    23.03    18.79  2 -5.52e-08      0.00 6.879e-01 2.967e-01 2.066e-03 1.580e-03 6.736e-03 -1.000 1.538e-02 -3.241 2.766 1.319 -0.123 -1.610 -3.307 -5.053 -5.958 -6.250
0.0152 0.01508 9.60000 1.3569307327 2.5256545999    1.206  3.348  3.5084  0.157    8  0.542  0.409   123.90    67.22    43.05    34.00    27.76  1    -1e-07      0.00 6.879e-01 2.967e-01 2.066e-03 1.580e-03 6.736e-03 -1.000 1.538e-02 -3.599 2.811 1.992 0.741 -1.177 -3.164 -5.477 -6.402 -6.734
0.0152 0.01508 9.60000 1.3569321632 2.5256547483    1.203  3.470  3.4916 -0.033    8  0.542  0.409   183.18    94.71    59.72    47.41    38.74  1 -1.65e-07      0.00 6.879e-01 2.967e-01 2.066e-03 1.580e-03 6.736e-03 -1.000 1.538e-02 -3.904 2.824 2.511 1.391 -0.837 -2.972 -5.833 -6.776 -7.139
0.0152 0.01508 9.60000 1.3569339514 2.5256549338    1.199  3.548  3.4807 -0.156    8  0.543  0.409   227.86   118.36    73.88    58.85    48.11  1 -2.28e-07      0.00 6.879e-01 2.967e-01 2.066e-03 1.580e-03 6.736e-03 -1.000 1.538e-02 -4.100 2.820 2.719 1.559 -0.748 -2.914 -6.062 -7.014 -7.396
0.0152 0.01508 9.60000 1.3569358587 2.5256551317    1.195  3.588  3.4749 -0.221    8  0.544  0.409   250.64   132.83    82.48    65.82    53.83  1 -2.69e-07      0.00 6.879e-01 2.967e-01 2.066e-03 1.580e-03 6.736e-03 -1.000 1.538e-02 -4.200 2.816 2.794 1.603 -0.729 -2.910 -6.178 -7.132 -7.523
0.0152 0.01508 9.60000 1.3569380045 2.5256553543    1.191  3.605  3.4723 -0.250    8  0.545  0.409   261.44   139.85    86.63    69.20    56.59  1  -2.9e-07      0.00 6.879e-01 2.967e-01 2.066e-03 1.580e-03 6.736e-03 -1.000 1.538e-02 -4.242 2.817 2.832 1.625 -0.716 -2.905 -6.227 -7.183 -7.578
0.0152 0.01508 9.60000 1.3569405079 2.5256556140    1.185  3.613  3.4708 -0.266    8  0.546  0.409   267.27   143.72    88.90    71.05    58.11  1 -3.03e-07      0.00 6.879e-01 2.967e-01 2.066e-03 1.580e-03 6.736e-03 -1.000 1.538e-02 -4.262 2.821 2.855 1.640 -0.707 -2.899 -6.251 -7.208 -7.605
0.0152 0.01508 9.60000 1.3569406271 2.5256556264    1.185  3.468  3.4907 -0.042    8  0.546  0.409   186.23    95.94    60.44    48.02    39.23  1 -1.72e-07      0.00 6.879e-01 2.967e-01 2.066e-03 1.580e-03 6.736e-03 -1.000 1.538e-02 -3.901 2.844 2.560 1.445 -0.798 -2.940 -5.832 -6.777 -7.142
0.0152 0.01508 9.60000 1.3569408655 2.5256556511    1.184  3.316  3.5117  0.194    8  0.546  0.409   114.44    62.61    40.20    31.74    25.91  2  -9.3e-08      0.00 6.879e-01 2.967e-01 2.066e-03 1.580e-03 6.736e-03 -1.000 1.538e-02 -3.520 2.827 1.902 0.616 -1.231 -3.177 -5.387 -6.309 -6.634
0.0152 0.01508 9.60000 1.3569414616 2.5256557129    1.182  3.128  3.5375  0.485    8  0.546  0.409    62.81    37.01    24.33    19.06    15.54  2 -4.29e-08      0.00 6.879e-01 2.967e-01 2.066e-03 1.580e-03 6.736e-03 -1.000 1.538e-02 -3.051 2.758 1.095 -0.411 -1.738 -3.264 -4.830 -5.723 -5.997
0.0152 0.01508 9.60000 1.3569421768 2.5256557871    1.180  3.144  3.5352  0.459    8  0.546  0.409    66.18    38.74    25.42    19.93    16.25  2 -4.61e-08      0.00 6.879e-01 2.967e-01 2.066e-03 1.580e-03 6.736e-03 -1.000 1.538e-02 -3.089 2.767 1.152 -0.340 -1.704 -3.271 -4.877 -5.772 -6.051
0.0152 0.01508 9.60000 1.3569431305 2.5256558861    1.177  3.247  3.5208  0.297    8  0.547  0.409    92.40    51.89    33.60    26.46    21.58  2 -7.12e-08      0.00 6.879e-01 2.967e-01 2.066e-03 1.580e-03 6.736e-03 -1.000 1.538e-02 -3.347 2.810 1.563 0.175 -1.453 -3.265 -5.184 -6.096 -6.403
0.0152 0.01508 9.60000 1.3569443226 2.5256560097    1.173  3.386  3.5011  0.078    8  0.547  0.409   145.03    76.99    48.97    38.80    31.68  1 -1.27e-07      0.00 6.879e-01 2.967e-01 2.066e-03 1.580e-03 6.736e-03 -1.000 1.538e-02 -3.694 2.850 2.256 1.075 -0.988 -3.052 -5.595 -6.527 -6.872
0.0152 0.01508 9.60000 1.3569457531 2.5256561581    1.169  3.504  3.4843 -0.109    8  0.548  0.409   210.01   107.85    67.56    53.80    43.96  1 -2.05e-07      0.00 6.879e-01 2.967e-01 2.066e-03 1.580e-03 6.736e-03 -1.000 1.538e-02 -3.989 2.862 2.698 1.560 -0.726 -2.884 -5.940 -6.889 -7.264
0.0152 0.01508 9.60000 1.3569475412 2.5256563436    1.164  3.579  3.4732 -0.231    8  0.548  0.409   251.99   134.34    83.32    66.57    54.43  1  -2.8e-07      0.00 6.879e-01 2.967e-01 2.066e-03 1.580e-03 6.736e-03 -1.000 1.538e-02 -4.178 2.857 2.859 1.661 -0.675 -2.861 -6.161 -7.116 -7.510
0.0152 0.01508 9.60000 1.3569494486 2.5256565415    1.158  3.618  3.4673 -0.295    8  0.549  0.409   277.04   150.64    92.94    74.39    60.84  1 -3.47e-07      0.00 6.879e-01 2.967e-01 2.066e-03 1.580e-03 6.736e-03 -1.000 1.538e-02 -4.274 2.853 2.930 1.701 -0.656 -2.859 -6.272 -7.231 -7.632
0.0152 0.01508 9.60000 1.3569515944 2.5256567641    1.151  3.634  3.4644 -0.325    8  0.550  0.409   289.20   158.74    97.70    78.28    64.02  1 -4.18e-07      0.00 6.879e-01 2.967e-01 2.066e-03 1.580e-03 6.736e-03 -1.000 1.538e-02 -4.314 2.858 2.965 1.722 -0.646 -2.857 -6.320 -7.279 -7.685
0.0152 0.01508 9.60000 1.3569540977 2.5256570238    1.143  3.641  3.4628 -0.342    8  0.551  0.409   296.05   163.41   100.43    80.52    65.86  1 -4.64e-07      0.01 6.879e-01 2.967e-01 2.066e-03 1.580e-03 6.736e-03 -1.000 1.538e-02 -4.333 2.869 2.993 1.740 -0.635 -2.851 -6.342 -7.303 -7.711
0.0152 0.01508 9.60000 1.3569542170 2.5256570361    1.143  3.511  3.4815 -0.136    8  0.551  0.409   217.14   112.75    70.46    56.18    45.91  1 -2.24e-07      0.00 6.879e-01 2.967e-01 2.066e-03 1.580e-03 6.736e-03 -1.000 1.538e-02 -4.006 2.890 2.774 1.622 -0.678 -2.842 -5.965 -6.916 -7.297
0.0152 0.01508 9.60000 1.3569544554 2.5256570609    1.141  3.360  3.5030  0.099    8  0.551  0.409   138.23    73.64    46.90    37.17    30.34  1 -1.24e-07      0.00 6.879e-01 2.967e-01 2.066e-03 1.580e-03 6.736e-03 -1.000 1.538e-02 -3.631 2.878 2.225 1.025 -1.000 -3.044 -5.526 -6.456 -6.797
0.0152 0.01508 9.60000 1.3569549322 2.5256571103    1.139  3.173  3.5297  0.392    8  0.552  0.409    75.40    43.34    28.27    22.23    18.12  2 -5.81e-08      0.00 6.879e-01 2.967e-01 2.066e-03 1.580e-03 6.736e-03 -1.000 1.538e-02 -3.163 2.814 1.314 -0.144 -1.597 -3.266 -4.970 -5.873 -6.161
0.0152 0.01508 9.60000 1.3569557667 2.5256571969    1.135  3.189  3.5272  0.365    8  0.552  0.409    79.58    45.43    29.57    23.27    18.97  2 -6.25e-08      0.00 6.879e-01 2.967e-01 2.066e-03 1.580e-03 6.736e-03 -1.000 1.538e-02 -3.202 2.824 1.392 -0.047 -1.547 -3.254 -5.017 -5.922 -6.215
0.0152 0.01508 9.60000 1.3569567204 2.5256572958    1.131  3.289  3.5125  0.205    8  0.552  0.409   110.89    60.69    38.99    30.82    25.14  1 -9.52e-08      0.00 6.879e-01 2.967e-01 2.066e-03 1.580e-03 6.736e-03 -1.000 1.538e-02 -3.452 2.876 1.921 0.625 -1.200 -3.134 -5.316 -6.237 -6.561
